영상ID,제목,업로드일,조회수,좋아요,댓글수,설명(첫줄),URL
LjW8bM9FAsI,고교생 대학 전공 선택법 11,2023-09-22,4,0,0,올바른 결정 내리기 ,https://youtu.be/LjW8bM9FAsI
VSufHrbkZ3w,고교생 대학 전공 선택법 10,2023-09-22,15,0,0,대학 면접 준비,https://youtu.be/VSufHrbkZ3w
WMPEu4glXtE,고교생 대학 전공 선택법 02,2023-09-22,55,0,0,관심분야와 목표 탐색 ,https://youtu.be/WMPEu4glXtE
DOLDbHddrBQ,고교생 대학 전공 선택법 03,2023-09-22,14,0,0,대학 진학 요건 이해 ,https://youtu.be/DOLDbHddrBQ
LSo7hPpxpiw,고교생 대학 전공 선택법 12,2023-09-22,21,0,0,대학에 도착하면 무엇을 기대할 수 있나요 ,https://youtu.be/LSo7hPpxpiw
JiUrYx-csto,고교생 대학 전공 선택법 09,2023-09-22,2,0,0,대학 에세이 및 자기소개서 ,https://youtu.be/JiUrYx-csto
JkZVFwQylxI,고교생 대학 전공 선택법 07,2023-09-22,48,0,0,대학 및 전공 조사 방법 ,https://youtu.be/JkZVFwQylxI
ETWM4Lxm3Zo,고교생 대학 전공 선택법 05,2023-09-22,1,0,0,잠재적 진로 평가 ,https://youtu.be/ETWM4Lxm3Zo
5yepzFyLlGA,고교생 대학 전공 선택법 소개,2023-09-22,27,1,1,고교생 대학 전공 선택법 소개,https://youtu.be/5yepzFyLlGA
BfO3KiEO-sw,고교생 대학 전공 선택법 08,2023-09-22,7,0,0,대학 및 전공 최종 후보 목록 작성,https://youtu.be/BfO3KiEO-sw
2RqZ7qLWM3g,고교생 대학 전공 선택법 13,2023-09-22,8,0,0,시간 관리 전략 ,https://youtu.be/2RqZ7qLWM3g
2W-3D2-aWzY,고교생 대학 전공 선택법 01,2023-09-22,31,1,0,대학 소개와 적합한 전공 찾기의 필요성,https://youtu.be/2W-3D2-aWzY
z8ssJYI-MSc,영어 단기간 정복 공부법 01,2023-09-21,42,0,0,소개,https://youtu.be/z8ssJYI-MSc
dZ1g85fdEyY,영어 단기간 정복 공부법 07,2023-09-21,29,0,0,안내 에세이 쓰기 연습,https://youtu.be/dZ1g85fdEyY
btRDrGEETyY,영어 단기간 정복 공부법 12,2023-09-21,36,0,0,효과적인 요약 작성,https://youtu.be/btRDrGEETyY
goQNV2rwn8s,영어 단기간 정복 공부법 18,2023-09-21,56,0,0,답변 교정하기,https://youtu.be/goQNV2rwn8s
y2GML5OYBG4,영어 단기간 정복 공부법 04,2023-09-21,42,0,0,에세이 작성 전략,https://youtu.be/y2GML5OYBG4
T_86LZiYyF4,영어 단기간 정복 공부법 16,2023-09-21,111,0,0,객관식 질문에 답하기,https://youtu.be/T_86LZiYyF4
oBXlK_m1LCQ,영어 단기간 정복 공부법 14,2023-09-21,39,0,0,다양한 유형의 질문 인식,https://youtu.be/oBXlK_m1LCQ
SzorGSRMYCo,영어 단기간 정복 공부법 15,2023-09-21,35,0,0,빈칸 채우기 질문에 답하는 기술,https://youtu.be/SzorGSRMYCo
jx2jjQBCrns,영어 단기간 정복 공부법 08,2023-09-21,20,0,0,일반적인 시험 실수와 이를 피하는 방법,https://youtu.be/jx2jjQBCrns
KnOKwYczPqk,영어 단기간 정복 공부법 16,2023-09-21,114,0,0,객관식 질문에 답하기,https://youtu.be/KnOKwYczPqk
oDIdYtt7GcE,영어 단기간 정복 공부법 13,2023-09-21,26,0,0,독해력과 관련된 팁 배우기,https://youtu.be/oDIdYtt7GcE
Ph5JI40rkQU,영어 단기간 정복 공부법 02,2023-09-21,47,1,0,영어시험 기초,https://youtu.be/Ph5JI40rkQU
Z6kw0EkcKKk,영어 단기간 정복 공부법 10,2023-09-21,29,0,0,영어 시험 시간 관리,https://youtu.be/Z6kw0EkcKKk
Lsq5knW3iVo,영어 단기간 정복 공부법 05,2023-09-21,19,0,0,영어 시험 준비,https://youtu.be/Lsq5knW3iVo
_u7qsMCOEkE,영어 단기간 정복 공부법 소개,2023-09-21,328,0,2,영어 단기간 정복 공부법 소개,https://youtu.be/_u7qsMCOEkE
EWS7P2JuGw0,영어 단기간 정복 공부법 06,2023-09-21,3,0,0,전략 학습 및 암기,https://youtu.be/EWS7P2JuGw0
N9h2LSa1Tos,영어 단기간 정복 공부법 09,2023-09-21,21,0,0,뛰어난 영어 에세이 작성,https://youtu.be/N9h2LSa1Tos
SXfXRJR2zB0,영어 단기간 정복 공부법 03,2023-09-21,4,0,0,비영어권 학생을 위한 문법 규칙,https://youtu.be/SXfXRJR2zB0
P7zNaImve2E,영어 단기간 정복 공부법 19,2023-09-21,15,0,0,테스트 중 집중력 유지,https://youtu.be/P7zNaImve2E
1ImZNijHAgc,영어 단기간 정복 공부법 17,2023-09-21,29,0,0,어휘 전략,https://youtu.be/1ImZNijHAgc
-pGU96zq-nM,영어 단기간 정복 공부법 20,2023-09-21,14,0,0,테스트 후 반영 및 조정,https://youtu.be/-pGU96zq-nM
0SuroAI1NTE,영어 단기간 정복 공부법 11,2023-09-21,27,0,0,에세이 프롬프트 이해하기,https://youtu.be/0SuroAI1NTE
Ur8QaGbS088,고교생의 논쟁과 토론 기술 20,2023-09-21,20,0,0,설득의 기술 익히기  토론에서 성공하기 ,https://youtu.be/Ur8QaGbS088
bTp1JSlVJyk,고교생의 논쟁과 토론 기술 19,2023-09-21,15,0,0,상대방과의 만남 토론 에티켓 개발 ,https://youtu.be/bTp1JSlVJyk
hpfmUcdos4A,고교생의 논쟁과 토론 기술 18,2023-09-21,5,0,0,토론 후 반성 성과 검토 ,https://youtu.be/hpfmUcdos4A
8_xPcbOrV6E,시니어 재취업 기술 20,2023-09-21,15,1,0,퇴직 후 재고용 성공을 위한 단기 및 장기 전략 설정,https://youtu.be/8_xPcbOrV6E
8Y7pp9jt5NY,시니어 재취업 기술 19,2023-09-21,46,0,0,자신을 재창조하기  새로운 관심과 가능성 탐구 ,https://youtu.be/8Y7pp9jt5NY
wNBikXYjg8A,시니어 재취업 기술 18,2023-09-21,45,0,0,퇴직 재고용 모범 사례 이해  효과적인 것과 그렇지 않은 것,https://youtu.be/wNBikXYjg8A
vxXq3U7jo9g,시니어 재취업 기술 17,2023-09-21,39,0,0,은퇴 자원 재고용 처분할 수 있는 자원을 유용하게 활용하기,https://youtu.be/vxXq3U7jo9g
WsBdOM0W_VM,시니어 재취업 기술 12,2023-09-21,153,4,0,퇴직 혜택 극대화 여러분의 권리와 책임 알기,https://youtu.be/WsBdOM0W_VM
JpsKTUtSaX0,시니어 재취업 기술 16,2023-09-21,71,1,0,퇴직 후 일과 삶의 균형 달성 지속 가능한 일정 만들기,https://youtu.be/JpsKTUtSaX0
b3zgGy7N6CY,시니어 재취업 기술 15,2023-09-21,26,0,0,퇴직 재고용에 대한 고용주의 관점,https://youtu.be/b3zgGy7N6CY
K_nz9euI3OU,시니어 재취업 기술 14,2023-09-21,10,1,0,은퇴 후 재취업 스토리 만들기 가치 전달,https://youtu.be/K_nz9euI3OU
FJd39dfl9t8,시니어 재취업 기술 13,2023-09-21,9,0,0,은퇴 후 재고용을 최대한 활용하기 성공적인 경력 전환을 위한 전략,https://youtu.be/FJd39dfl9t8
jaqGWELTQxM,고교생의 논쟁과 토론 기술 15,2023-09-21,8,0,0,성공적인 토론 요약을 작성하는 방법 ,https://youtu.be/jaqGWELTQxM
eLXOc3WqOoA,고교생의 논쟁과 토론 기술 17,2023-09-21,4,0,0,토론 전 스트레스 및 감정 관리 ,https://youtu.be/eLXOc3WqOoA
eMQphcFhVMI,고교생의 논쟁과 토론 기술 16,2023-09-21,10,0,0,토론과 비판적 사고 다양한 관점의 이해 ,https://youtu.be/eMQphcFhVMI
MIsZviCPY50,시니어 재취업 기술 09,2023-09-21,76,1,0,온라인 지원을 중요하게 만들기 성공적인 이력서 및 자기 소개서 작성,https://youtu.be/MIsZviCPY50
5Ll56QipNGo,고교생의 논쟁과 토론 기술 14,2023-09-21,7,0,0,가라앉은 논증 극복하기 오류 인식 및 해제 ,https://youtu.be/5Ll56QipNGo
MMJMyPwOY0s,시니어 재취업 기술 04,2023-09-21,40,0,0,이전 가능한 기술 식별 이전 경험 활용,https://youtu.be/MMJMyPwOY0s
tZPn2CWU2Ow,시니어 재취업 기술 11,2023-09-21,55,0,0,협상 규칙 이해하기 원하는 것을 얻는 방법,https://youtu.be/tZPn2CWU2Ow
M4AUo6JEwxw,시니어 재취업 기술 10,2023-09-21,105,0,0,인터뷰 준비 성과 달성,https://youtu.be/M4AUo6JEwxw
KGuRJ9jFv1w,시니어 재취업 기술 08,2023-09-21,32,0,0,퇴직 후 재고용 환경 이해  직업 및 산업 유형에 대해 알아보기,https://youtu.be/KGuRJ9jFv1w
p-QcLhq49Hk,시니어 재취업 기술 05,2023-09-21,19,0,0,정직한 자기 평가 실시  자신의 강점과 약점 이해하기,https://youtu.be/p-QcLhq49Hk
b52CaUao-ms,시니어 재취업 기술 07,2023-09-21,35,0,0,잠재적 직업 및 고용주 조사  여러분에게 적합한 직업 식별,https://youtu.be/b52CaUao-ms
VxdoVKrzvLE,시니어 재취업 기술 06,2023-09-21,37,1,0,구직 지원을 위한 기술 활용 디지털 시대를 최대한 활용하기,https://youtu.be/VxdoVKrzvLE
bWKr5-HdySM,시니어 재취업 기술 03,2023-09-21,83,0,0,네트워크와 다시 연결 기존 연락처를 최대한 활용하기,https://youtu.be/bWKr5-HdySM
bsgMh392OTA,시니어 재취업 기술 01,2023-09-21,79,1,0,은퇴의 재정의 대체 직업 기회 탐색,https://youtu.be/bsgMh392OTA
Iu6tyS7nfZs,시니어 재취업 기술 02,2023-09-21,58,1,0,퇴직 재고용 계획 수립,https://youtu.be/Iu6tyS7nfZs
ZiYNZozi_1I,고교생의 논쟁과 토론 기술 07,2023-09-21,7,0,0,두려움 극복하기 토론 준비 및 연습 ,https://youtu.be/ZiYNZozi_1I
RQlhIq-NUYE,고교생의 논쟁과 토론 기술 08,2023-09-21,8,0,0,강력한 주장과 신체 언어의 조화 ,https://youtu.be/RQlhIq-NUYE
6MbnMRPH5I8,고교생의 논쟁과 토론 기술 10,2023-09-21,13,0,0,좋은 질문의 힘 ,https://youtu.be/6MbnMRPH5I8
8GVPWhrh0a0,시니어 재취업 기술 소개,2023-09-21,23,0,1,시니어 재취업 기술 소개,https://youtu.be/8GVPWhrh0a0
O40EXpmC1j0,고교생의 논쟁과 토론 기술 12,2023-09-21,4,0,0,상대방 분석하기 약한 주장을 식별하고 물리치기 ,https://youtu.be/O40EXpmC1j0
0uYEVSYzW4c,고교생의 논쟁과 토론 기술 11,2023-09-21,4,0,0,논리적 주장 만들기 증거 및 반론 활용 ,https://youtu.be/0uYEVSYzW4c
4Mtsab7hNPU,고교생의 논쟁과 토론 기술 09,2023-09-21,20,0,0,논쟁에서 거절하는 방법 ,https://youtu.be/4Mtsab7hNPU
DIT7q2dVqxU,고교생의 논쟁과 토론 기술 13,2023-09-21,6,0,0,토론에서 일화와 예를 활용하기 ,https://youtu.be/DIT7q2dVqxU
CxinI5Ymr-s,고교생의 논쟁과 토론 기술 06,2023-09-21,6,0,0,청중 참여시키기 구두 프레젠테이션의 기본 ,https://youtu.be/CxinI5Ymr-s
CkpotDpEeDA,고교생의 논쟁과 토론 기술 05,2023-09-21,2,0,0,영향력 극대화 설득력 있는 연설문 작성 ,https://youtu.be/CkpotDpEeDA
76v-CNX8Crg,고교생의 논쟁과 토론 기술 04,2023-09-21,11,0,0,클릭베이트 방지 상대방이 사용하는 전술 이해하기 ,https://youtu.be/76v-CNX8Crg
RnEBHz-Zw6M,고교생의 논쟁과 토론 기술 03,2023-09-21,24,0,0,감성 지능으로 주장을 강화하는 방법 ,https://youtu.be/RnEBHz-Zw6M
7AR_NwZ-3xk,고교생의 논쟁과 토론 기술 02,2023-09-21,7,0,0,주장 구성의 힘 ,https://youtu.be/7AR_NwZ-3xk
vo6SVD-cSyU,고교생의 논쟁과 토론 기술 01,2023-09-21,24,0,0,설득의 기술 소개 ,https://youtu.be/vo6SVD-cSyU
B3qW4xWRhXQ,고교생의 논쟁과 토론 기술 소개,2023-09-21,17,0,1,고교생의 논쟁과 토론 기술 소개 ,https://youtu.be/B3qW4xWRhXQ
nwQlcA45UDg,아이 영재 교육법 18,2023-09-19,7,0,0,태도 조정 자녀가 어려운 상황을,https://youtu.be/nwQlcA45UDg
0jZnfv31Ges,아이 영재 교육법 19,2023-09-19,18,0,0,스트레스에 대처하는 건강한 방법,https://youtu.be/0jZnfv31Ges
OoFo5T3cjx4,아이 영재 교육법 20,2023-09-19,14,0,0,열정과 호기심 키우기 지평을 확장하고,https://youtu.be/OoFo5T3cjx4
DFcAu88xuqs,아이 영재 교육법 16,2023-09-19,0,0,0,경계 설정 자녀의 발달을 촉진하기 위한 ,https://youtu.be/DFcAu88xuqs
r3ur6jjB-cg,아이 영재 교육법 17,2023-09-19,13,0,0,격려와 확언의 기술 긍정적 강화의 힘에 대한 이해 ,https://youtu.be/r3ur6jjB-cg
hwmDGjg8pXk,아이 영재 교육법 12,2023-09-19,33,0,0,실패로부터 배우기  실수를 받아들이고 회복력을 키우기 ,https://youtu.be/hwmDGjg8pXk
xrZJvPJfEUw,아이 영재 교육법 15,2023-09-19,59,0,0,"효과적인 시간 관리 기술 일정 계획, 목표 설정 및 삶의 균형 ",https://youtu.be/xrZJvPJfEUw
isEcjLNkW0s,아이 영재 교육법 14,2023-09-19,18,0,0,영재의 정서적 측면 이해하기 ,https://youtu.be/isEcjLNkW0s
pW10Ehuc0zw,아이 영재 교육법 11,2023-09-19,4,0,0,인내심을 키우는 비결  자녀에게,https://youtu.be/pW10Ehuc0zw
UKPWR-F3OwA,아이 영재 교육법 13,2023-09-19,18,0,0,자립  독립적인 학습을 통해 열정을 현실로 바꾸기 ,https://youtu.be/UKPWR-F3OwA
36-BSqEPX1k,아이 영재 교육법 10,2023-09-19,9,0,0,변화에 적응하기  실험과 자기 발견을 통한 성장 ,https://youtu.be/36-BSqEPX1k
xIxkxH9-dOw,아이 영재 교육법 09,2023-09-19,7,0,0,부모의 지원  가족 실행 계획을 설계하기 위해,https://youtu.be/xIxkxH9-dOw
x-Tmwjg7MtA,아이 영재 교육법 03,2023-09-19,9,0,0,자녀의 사고에 도전함으로써 얻을 수 있는 이점,https://youtu.be/x-Tmwjg7MtA
kx7xjD4OgUw,아이 영재 교육법 07,2023-09-19,1,0,0,자녀의 정신을 활발하게 유지하기,https://youtu.be/kx7xjD4OgUw
L07pTn_NV9w,아이 영재 교육법 08,2023-09-19,7,0,0,수줍음과 직관력 강화  다양한 성격에 맞는,https://youtu.be/L07pTn_NV9w
emyuLXx3Yy8,아이 영재 교육법 06,2023-09-19,68,0,0,성공을 위한 환경 조성  자녀에게,https://youtu.be/emyuLXx3Yy8
G9-zyHz-QX0,아이 영재 교육법 04,2023-09-19,62,1,0,의사소통의 가치  신뢰와 이해를 키우기 위해 자녀와 대화하기 ,https://youtu.be/G9-zyHz-QX0
qkMcZZJvpPc,아이 영재 교육법 05,2023-09-19,2,0,0,발전을 통한 발전  목표 체계화 및 자녀의 발전 추적 ,https://youtu.be/qkMcZZJvpPc
YuDYqL6L4Eg,아이 영재 교육법 01,2023-09-19,37,0,0,영재성의 정의  그것이 무엇을 의미하며 자녀에게서 영재성을 발견하는 방법 ,https://youtu.be/YuDYqL6L4Eg
xzNqJDA6UBk,아이 영재 교육법 02,2023-09-19,1,0,0,자녀의 고유한 강점 개발  자녀의 타고난 재능을 격려하고 축하하는 방법 ,https://youtu.be/xzNqJDA6UBk
Yp4w_xTzibg,우리아이 영재 교육법 소개,2023-09-19,62,2,1,우리아이 영재 교육법 소개,https://youtu.be/Yp4w_xTzibg
61baamGWMrU,노벨상 수상자 공부법 05,2023-09-18,65,2,0,공부와 학업에서 자기 학습을 통한 지식 습득,https://youtu.be/61baamGWMrU
58RU8QgRdXI,노벨상 수상자 공부법 03,2023-09-18,57,1,0,공부와 학업에서 집중과 동기 부여의 이점 이해,https://youtu.be/58RU8QgRdXI
dtLQRM65Vgs,노벨상 수상자 공부법 20,2023-09-18,19,0,0,공부와 학업에서 성공에 대한 성찰과 감사 ,https://youtu.be/dtLQRM65Vgs
E_KLls9XKNg,노벨상 수상자 공부법 19,2023-09-18,26,0,0,공부와 학업에서 비판 다루기 ,https://youtu.be/E_KLls9XKNg
RsjacIVJu_k,노벨상 수상자 공부법 18,2023-09-18,24,0,0,공부와 학업에서 연결하고 큰 그림 보기 ,https://youtu.be/RsjacIVJu_k
dPJadX3Qcxs,노벨상 수상자 공부법 17,2023-09-18,8,0,0,공부와 학업에서 실수로부터 배우기 ,https://youtu.be/dPJadX3Qcxs
iuU3M85qXWw,노벨상 수상자 공부법 16,2023-09-18,15,0,0,공부와 학업에서 연구를 통한 지식 확장 ,https://youtu.be/iuU3M85qXWw
yrW08R9wzss,노벨상 수상자 공부법 15,2023-09-18,6,0,0,공부와 학업에서 네트워킹 기술 활용 ,https://youtu.be/yrW08R9wzss
AyNU3u1b-HQ,노벨상 수상자 공부법 14,2023-09-18,38,0,0,공부와 학업에서 다른 사람의 지원 요청 ,https://youtu.be/AyNU3u1b-HQ
httcU4TF3Dw,노벨상 수상자 공부법 13,2023-09-18,7,0,0,공부와 학업에서 긍정적인 태도 구축 ,https://youtu.be/httcU4TF3Dw
O-zAJlAX0m0,노벨상 수상자 공부법 11,2023-09-18,16,0,0,공부와 학업에서 효과적인 의사소통 ,https://youtu.be/O-zAJlAX0m0
ElDxwwg4Efo,노벨상 수상자 공부법 12,2023-09-18,40,0,0,공부와 학업에서 좋은 습관 만들기 ,https://youtu.be/ElDxwwg4Efo
7mx1YsFaQY4,노벨상 수상자 공부법 09,2023-09-18,8,0,0,공부와 학업에서 불안과 스트레스 극복,https://youtu.be/7mx1YsFaQY4
zJA_lcXXVQU,노벨상 수상자 공부법 08,2023-09-18,24,0,0,공부와 학업에서 정신적 강인함 개발 ,https://youtu.be/zJA_lcXXVQU
TuZYazdr_60,노벨상 수상자 공부법 10,2023-09-18,29,0,0,공부와 학업에서 생산적인 환경 조성 ,https://youtu.be/TuZYazdr_60
hIEiXG-VY3c,노벨상 수상자 공부법 07,2023-09-18,25,0,0,공부와 학업에서 창의적 블록 돌파 ,https://youtu.be/hIEiXG-VY3c
k-lr61GMIf8,노벨상 수상자 공부법 06,2023-09-18,14,1,0,공부와 학업에서 시간 관리 및 학습 습관을 위한 팁 ,https://youtu.be/k-lr61GMIf8
78VtwHO3WN0,노벨상 수상자 공부법 05,2023-09-18,75,2,0,공부와 학업에서 자기 학습을 통한 지식 습득 ,https://youtu.be/78VtwHO3WN0
mIgx3n6ugwI,노벨상 수상자 공부법 04,2023-09-18,20,0,0,공부와 학업에서 문제 해결 기술 습득 ,https://youtu.be/mIgx3n6ugwI
5q6w_J7tTsg,노벨상 수상자 공부법 03,2023-09-18,14,0,0,공부와 학업에서 집중과 동기 부여의 이점 이해 ,https://youtu.be/5q6w_J7tTsg
kwzUjfehG1c,노벨상 수상자 공부법 02,2023-09-18,16,0,0,공부와 학업에서 노벨상 수상자들과 천재들이 사용하는 전략 ,https://youtu.be/kwzUjfehG1c
-niE8kNPXGs,노벨상 수상자 공부법 소개,2023-09-18,116,0,1,노벨상 수상자 공부법 소개,https://youtu.be/-niE8kNPXGs
gvdKsz1x-TE,노벨상 수상자 공부법 01,2023-09-18,38,0,0,공부와 학업 성공의 비결 ,https://youtu.be/gvdKsz1x-TE
18NIZC0cjz4,초등생 하버드대 진학법 20,2023-09-18,47,0,0,대학 경험 최대한 활용하기 성공을 위한 팁,https://youtu.be/18NIZC0cjz4
MUah6t76uT4,초등생 하버드대 진학법 19,2023-09-18,56,0,0,적합한 재정 지원 패키지 찾기,https://youtu.be/MUah6t76uT4
DcnUuR54kp8,초등생 하버드대 진학법 18,2023-09-18,96,3,0,필수 자기 성찰 연습,https://youtu.be/DcnUuR54kp8
G-1wdQp49ts,초등생 하버드대 진학법 17,2023-09-18,60,1,0,대학 지원서의 약점을 해결하기 위한 전략 ,https://youtu.be/G-1wdQp49ts
DEzKj63eWA8,초등생 하버드대 진학법 16,2023-09-18,47,0,0,시험 점수 작업 최고 점수를 얻는 방법 ,https://youtu.be/DEzKj63eWA8
BnEkIswzwgY,초등생 하버드대 진학법 12,2023-09-18,47,1,0,하버드 입학사정관의 관심 끌기2,https://youtu.be/BnEkIswzwgY
HxO7hTXZPos,초등생 하버드대 진학법 14 - 2,2023-09-18,46,2,0,유학의 장점과 단점,https://youtu.be/HxO7hTXZPos
GH-u40SiP84,초등생 하버드대 진학법 13,2023-09-18,43,0,0,하버드 입학 문제에 대한 최선의 답변 만들기,https://youtu.be/GH-u40SiP84
ksZNxgQ1vbA,초등생 하버드대 진학법 14  - 1,2023-09-18,22,0,0,유학의 장점과 단점,https://youtu.be/ksZNxgQ1vbA
VmRWWhcpVGE,초등생 하버드대 진학법 11,2023-09-18,64,0,0,하버드 입학사정관  비하인드 스토리2,https://youtu.be/VmRWWhcpVGE
eo1Gz2RBs2Y,초등생 하버드대 진학법 10,2023-09-18,131,0,0,완벽한 대학 지원서 작성,https://youtu.be/eo1Gz2RBs2Y
46Y8Xz5nuTE,초등생 하버드대 진학법 04,2023-09-18,24,0,0,최대 효과를 위한 과외 활동,https://youtu.be/46Y8Xz5nuTE
vg7E7IVdhzI,초등생 하버드대 진학법 06 - 1,2023-09-18,62,0,0,왁벽한 자기소개서 작성하기,https://youtu.be/vg7E7IVdhzI
kpONK4vyfNs,초등생 하버드대 진학법 09,2023-09-18,16,0,0,완벽한 대학 지원서 작성,https://youtu.be/kpONK4vyfNs
HP1rl7wX908,초등생 하버드대 진학법 08,2023-09-18,23,0,0,학업 성공 극대화  단계별 가이드,https://youtu.be/HP1rl7wX908
NMfeq9_JV8w,초등생 하버드대 진학법 06 - 2,2023-09-18,14,0,0,왁벽한 자기소개서 작성하기,https://youtu.be/NMfeq9_JV8w
y55DUWTT0JI,초등생 하버드대 진학법 07,2023-09-18,45,0,0,학업 성공 극대화  단계별 가이드,https://youtu.be/y55DUWTT0JI
